feature,scores,log2FoldChange,pvalue,padj,symbol
ENSG00000244926,-0.10090296,-2.9376159,0.9196274918525851,1.0,ALKBH3-AS1
ENSG00000221954,-0.10090296,-2.0077856,0.9196274918525851,1.0,OR4C12
ENSG00000227666,-0.10090296,-1.7025638,0.9196274918525851,1.0,CYCSP24
ENSG00000124469,-0.10090296,-4.5817475,0.9196274918525851,1.0,CEACAM8
ENSG00000258216,-0.10090296,-3.3517358,0.9196274918525851,1.0,ENSG00000258216
ENSG00000272541,-0.10090296,-2.8136437,0.9196274918525851,1.0,ENSG00000272541
ENSG00000266824,-0.10090296,-1.9547188,0.9196274918525851,1.0,ENSG00000266824
ENSG00000234496,-0.10090296,-2.013258,0.9196274918525851,1.0,MRPS21P1
ENSG00000281760,-0.10090296,-2.0056756,0.9196274918525851,1.0,ENSG00000281760
ENSG00000275672,-0.10090296,-2.6715217,0.9196274918525851,1.0,ENSG00000275672
ENSG00000214369,-0.10090296,-1.6533648,0.9196274918525851,1.0,CYB5AP2
ENSG00000255541,-0.10090296,-2.3524387,0.9196274918525851,1.0,CKS1BP4
ENSG00000213901,-0.10090296,-1.5832195,0.9196274918525851,1.0,SLC23A3
ENSG00000265494,-0.10090296,-2.399915,0.9196274918525851,1.0,ENSG00000265494
ENSG00000227927,-0.10090296,-3.5085855,0.9196274918525851,1.0,MACROD2-IT1
ENSG00000254610,-0.10090296,-2.3902528,0.9196274918525851,1.0,ENSG00000254610
ENSG00000241002,-0.10090296,-2.3703895,0.9196274918525851,1.0,RPL32P13
ENSG00000273176,-0.10090296,-3.296771,0.9196274918525851,1.0,ENSG00000273176
ENSG00000239808,-0.10090296,-3.8748238,0.9196274918525851,1.0,RN7SL255P
ENSG00000274281,-0.10090296,-3.0270128,0.9196274918525851,1.0,ENSG00000274281
ENSG00000261527,-0.10090296,-2.6964011,0.9196274918525851,1.0,LOC100420066
ENSG00000175267,-0.10090296,-3.6057162,0.9196274918525851,1.0,VWA3A
ENSG00000196188,-0.10090296,-1.8193749,0.9196274918525851,1.0,CTSE
ENSG00000229715,-0.10090296,-4.699531,0.9196274918525851,1.0,EEF1DP3
ENSG00000259926,-0.10090296,-3.6992428,0.9196274918525851,1.0,ENSG00000259926
ENSG00000236556,-0.10090296,-2.2729478,0.9196274918525851,1.0,ENSG00000236556
ENSG00000264207,-0.10090296,-1.752893,0.9196274918525851,1.0,ENSG00000264207
ENSG00000236662,-0.10090296,-3.8494184,0.9196274918525851,1.0,ENSG00000236662
ENSG00000229368,-0.10090296,-4.8325415,0.9196274918525851,1.0,ENSG00000229368
ENSG00000231816,-0.10090296,-4.544534,0.9196274918525851,1.0,ENSG00000231816
ENSG00000267340,-0.10090296,-2.381636,0.9196274918525851,1.0,ENSG00000267340
ENSG00000247572,-0.10110357,0.36315855,0.9194682487141516,1.0,CKMT2-AS1
ENSG00000277135,-0.10090296,-1.8841399,0.9196274918525851,1.0,ENSG00000277135
ENSG00000227968,-0.10090296,-1.8192745,0.9196274918525851,1.0,BUB3P1
ENSG00000086159,-0.10090296,-2.0487065,0.9196274918525851,1.0,AQP6
ENSG00000202379,-0.10090296,-2.7434149,0.9196274918525851,1.0,LOC124900556
ENSG00000259504,-0.10090296,-4.1040177,0.9196274918525851,1.0,ENSG00000259504
ENSG00000232354,-0.10090296,-3.4944637,0.9196274918525851,1.0,VIPR1-AS1
ENSG00000222383,-0.10090296,-2.0758028,0.9196274918525851,1.0,RNA5SP203
ENSG00000140057,-0.10090296,-0.8005923,0.9196274918525851,1.0,AK7
ENSG00000249649,-0.10090296,-2.6813166,0.9196274918525851,1.0,MRPS33P2
ENSG00000206922,-0.10090296,-2.2101092,0.9196274918525851,1.0,RNU6-80P
ENSG00000226246,-0.10090296,-3.3212707,0.9196274918525851,1.0,KRT18P36
ENSG00000106328,-0.10090296,-2.132797,0.9196274918525851,1.0,FSCN3
ENSG00000252269,-0.10090296,-2.571504,0.9196274918525851,1.0,RNU4ATAC12P
ENSG00000163171,-0.10090296,-2.2162423,0.9196274918525851,1.0,CDC42EP3
ENSG00000245479,-0.10090296,-2.7562983,0.9196274918525851,1.0,LINC01585
ENSG00000223822,-0.10341049,-0.27278808,0.9176371863502754,1.0,EEF1A1P1
ENSG00000164742,-0.10341049,1.2426418,0.9176371863502754,1.0,ADCY1
ENSG00000162413,-0.10331019,-0.13394731,0.9177167887450145,1.0,KLHL21
ENSG00000232934,-0.10320989,1.3558142,0.9177963919646083,1.0,ENSG00000232934
ENSG00000262728,-0.10320989,0.5975058,0.9177963919646083,1.0,LOC101927788
ENSG00000173517,-0.10310959,-0.07387735,0.9178759960082646,1.0,PEAK1
ENSG00000163961,-0.102708384,-0.039057437,0.9181944204076675,1.0,RNF168
ENSG00000100031,-0.10240748,-0.3433974,0.9184332473210493,1.0,GGT1
ENSG00000228666,-0.10240748,-0.30390906,0.9184332473210493,1.0,KRT18P1
ENSG00000270647,-0.10230718,0.07203979,0.9185128579286795,1.0,TAF15
ENSG00000121653,-0.10210658,-0.033570603,0.9186720815939396,1.0,MAPK8IP1
ENSG00000117543,-0.10170537,-0.116871886,0.9189905387022658,1.0,DPH5
ENSG00000173567,-0.10170537,0.5434285,0.9189905387022658,1.0,ADGRF3
ENSG00000197971,-0.101504765,-0.3599884,0.9191497721326497,1.0,MBP
ENSG00000163915,-0.101404466,-0.44241506,0.9192293900641226,1.0,IGF2BP2-AS1
ENSG00000151176,-0.101304166,-0.08342105,0.9193090088053923,1.0,PLBD2
ENSG00000244024,-0.104012296,0.13790949,0.9171595893481557,1.0,LARP7P4
ENSG00000234488,-0.104012296,0.71376806,0.9171595893481557,1.0,RPL27P6
ENSG00000253168,-0.104012296,-0.11634008,0.9171595893481557,1.0,ENSG00000253168
ENSG00000233432,-0.104012296,-0.073791005,0.9171595893481557,1.0,MTIF2P1
ENSG00000100652,-0.104012296,1.4330726,0.9171595893481557,1.0,SLC10A1
ENSG00000255329,-0.104012296,0.39307433,0.9171595893481557,1.0,H2AZP4
ENSG00000267072,-0.103811696,0.83929706,0.9173187850357114,1.0,ENSG00000267072
ENSG00000273819,-0.103811696,0.39038518,0.9173187850357114,1.0,ENPP7P7
ENSG00000276564,-0.103811696,0.47547638,0.9173187850357114,1.0,ENSG00000276564
ENSG00000268798,-0.103811696,0.5153988,0.9173187850357114,1.0,ENSG00000268798
ENSG00000260094,-0.103811696,0.47609982,0.9173187850357114,1.0,LINC00564
ENSG00000254470,-0.1037114,-0.3773287,0.917398384123109,1.0,AP5B1
ENSG00000231795,-0.1036111,0.3445752,0.9174779840385304,1.0,ITCH-IT1
ENSG00000180113,-0.1036111,0.11287161,0.9174779840385304,1.0,TDRD6
ENSG00000212293,-0.1036111,-0.38631567,0.9174779840385304,1.0,LOC124903256
ENSG00000150394,-0.10351079,-0.1713307,0.9175575847811832,1.0,CDH8
ENSG00000227359,-0.1044135,-0.34608936,0.9168412079441822,1.0,LINC02936
ENSG00000230849,-0.1044135,-0.14621621,0.9168412079441822,1.0,GOT2P2
ENSG00000180316,-0.1044135,0.3306971,0.9168412079441822,1.0,PNPLA1
ENSG00000185963,-0.1044135,-0.21073191,0.9168412079441822,1.0,BICD2
ENSG00000183682,-0.1044135,0.11545672,0.9168412079441822,1.0,BMP8A
ENSG00000254786,-0.1044135,0.21793613,0.9168412079441822,1.0,ENSG00000254786
ENSG00000230155,-0.1044135,0.06607776,0.9168412079441822,1.0,CEP250-AS1
ENSG00000269054,-0.1042129,0.08140537,0.9170003969822004,1.0,ZNF497-AS1
ENSG00000276952,-0.1042129,-0.032138225,0.9170003969822004,1.0,ENSG00000276952
ENSG00000243977,-0.1042129,-0.35192266,0.9170003969822004,1.0,H3P13
ENSG00000164845,-0.1042129,-0.6675532,0.9170003969822004,1.0,FAM86FP
ENSG00000184274,-0.1042129,-0.07205126,0.9170003969822004,1.0,LOC124905040
ENSG00000267675,-0.1042129,-0.15311588,0.9170003969822004,1.0,ENSG00000267675
ENSG00000212440,-0.1042129,0.08443192,0.9170003969822004,1.0,SNORA75
ENSG00000271420,-0.1042129,-0.04656789,0.9170003969822004,1.0,ENSG00000271420
ENSG00000212366,-0.1042129,-0.23257153,0.9170003969822004,1.0,RNU6-1246P
ENSG00000205409,-0.105215915,-1.0132961,0.9162044851981996,1.0,OR52E6
ENSG00000237517,-0.105215915,-0.7316624,0.9162044851981996,1.0,CELSR1P1
ENSG00000279039,-0.105215915,-0.7927328,0.9162044851981996,1.0,ENSG00000279039
ENSG00000237361,-0.105215915,-0.23377243,0.9162044851981996,1.0,TUSC8
ENSG00000139436,-0.10511561,0.10843573,0.9162840726100994,1.0,GIT2
ENSG00000178082,-0.10511561,-0.085341305,0.9162840726100994,1.0,TWF1P1
ENSG00000272077,-0.10491501,0.18119512,0.9164432499504422,1.0,ENSG00000272077
ENSG00000224061,-0.10481471,-0.5703904,0.9165228398773018,1.0,SRSF3P4
ENSG00000267322,-0.10481471,-0.11777726,0.9165228398773018,1.0,SNHG22
ENSG00000039139,-0.10471441,-0.5062292,0.9166024306408974,1.0,DNAH5
ENSG00000203872,-0.1046141,-0.4001791,0.9166820222404374,1.0,C6orf163
ENSG00000102904,-0.1046141,0.087215655,0.9166820222404374,1.0,TSNAXIP1
ENSG00000206926,-0.1046141,-0.061218604,0.9166820222404374,1.0,RNU6-1024P
ENSG00000266086,-0.1046141,-0.37984616,0.9166820222404374,1.0,ENSG00000266086
ENSG00000116031,-0.1046141,-1.306177,0.9166820222404374,1.0,CD207
ENSG00000114200,-0.1044135,-0.31267685,0.9168412079441822,1.0,BCHE
ENSG00000267676,-0.10571742,0.67727804,0.9158065607530907,1.0,THA1P
ENSG00000113100,-0.10571742,-0.2954764,0.9158065607530907,1.0,CDH9
ENSG00000179157,-0.10561711,0.007153969,0.9158861439575547,1.0,RPS2P28
ENSG00000255221,-0.10561711,-1.3657777,0.9158861439575547,1.0,CARD17P
ENSG00000236296,-0.10561711,-0.821232,0.9158861439575547,1.0,GUSBP5
ENSG00000141639,-0.10551681,-0.070990875,0.9159657280050892,1.0,MAPK4
ENSG00000100014,-0.10551681,-0.11739626,0.9159657280050892,1.0,SPECC1L
ENSG00000242125,-0.10551681,0.013312219,0.9159657280050892,1.0,SNHG3
ENSG00000250479,-0.10551681,0.19029261,0.9159657280050892,1.0,CHCHD10
ENSG00000137203,-0.105416514,-0.59451085,0.9160453128949029,1.0,TFAP2A
ENSG00000173805,-0.105416514,-0.6679786,0.9160453128949029,1.0,HAP1
ENSG00000219642,-0.105416514,-0.6720348,0.9160453128949029,1.0,BMPR1AP1
ENSG00000273302,-0.105215915,-0.43164644,0.9162044851981996,1.0,ENSG00000273302
ENSG00000163864,-0.105215915,-0.67374253,0.9162044851981996,1.0,NMNAT3
ENSG00000230262,-0.105215915,-0.45906,0.9162044851981996,1.0,LINC02603
ENSG00000178723,-0.105215915,0.10166274,0.9162044851981996,1.0,GLULP4
ENSG00000271550,-0.10621893,-1.6089046,0.9154086574045387,1.0,BNIP3P11
ENSG00000115165,-0.10621893,-1.1692235,0.9154086574045387,1.0,CYTIP
ENSG00000006611,-0.10611862,-0.109799005,0.9154882363817747,1.0,USH1C
ENSG00000243830,-0.10611862,0.23416771,0.9154882363817747,1.0,RPL15P17
ENSG00000253133,-0.10601832,-2.735793,0.9155678162060394,1.0,GPAT4-AS1
ENSG00000245832,-0.10601832,-0.82984555,0.9155678162060394,1.0,MIR4300HG
ENSG00000263212,-0.10601832,-0.65026057,0.9155678162060394,1.0,ENSG00000263212
ENSG00000057657,-0.10591802,0.06911724,0.9156473968765414,1.0,PRDM1
ENSG00000226082,-0.10581772,-0.4399697,0.9157269783924891,1.0,RPS10P10
ENSG00000198156,-0.10581772,-0.4774623,0.9157269783924891,1.0,NPIPB6
ENSG00000255010,-0.10581772,-0.8855304,0.9157269783924891,1.0,COX5BP4
ENSG00000199856,-0.10581772,-0.3454783,0.9157269783924891,1.0,LOC124904381
ENSG00000136274,-0.10581772,-1.0810442,0.9157269783924891,1.0,NACAD
ENSG00000279476,-0.10581772,-1.0938643,0.9157269783924891,1.0,ENSG00000279476
ENSG00000239911,-0.10581772,-0.59069335,0.9157269783924891,1.0,PRKAG2-AS1
ENSG00000152413,-0.10571742,0.08879696,0.9158065607530907,1.0,HOMER1
ENSG00000223791,-0.10682073,-1.2781403,0.9149312013730548,1.0,UBE2E1-AS1
ENSG00000188483,-0.106720425,-0.36918867,0.9150107752514957,1.0,IER5L
ENSG00000225062,-0.106720425,0.56422234,0.9150107752514957,1.0,CATIP-AS1
ENSG00000229431,-0.106720425,-0.073614255,0.9150107752514957,1.0,MED8-AS1
ENSG00000242199,-0.106620125,-2.060533,0.9150903499817143,1.0,RPS26P22
ENSG00000282602,-0.106620125,-0.7442434,0.9150903499817143,1.0,ENSG00000282602
ENSG00000259594,-0.106519826,-0.8000772,0.9151699255629195,1.0,ENSG00000259594
ENSG00000274723,-0.106419526,-1.4393817,0.9152495019943196,1.0,ENSG00000274723
ENSG00000101347,-0.106419526,-0.12994745,0.9152495019943196,1.0,SAMHD1
ENSG00000228444,-0.106419526,-1.1203364,0.9152495019943196,1.0,ENSG00000228444
ENSG00000225742,-0.106419526,-0.8650153,0.9152495019943196,1.0,ENSG00000225742
ENSG00000174405,-0.10631923,-0.35531172,0.9153290792751232,1.0,LIG4
ENSG00000272281,-0.10631923,0.3888501,0.9153290792751232,1.0,TPTE2P2
ENSG00000271127,-0.10631923,-0.31147677,0.9153290792751232,1.0,ENSG00000271127
ENSG00000255750,-0.10621893,-1.5770808,0.9154086574045387,1.0,SSPN-AS1
ENSG00000225246,-0.10621893,-0.8132282,0.9154086574045387,1.0,RPS2P1
ENSG00000224189,-0.10832525,-0.061128244,0.9137376959478841,1.0,HAGLR
ENSG00000273297,-0.10812464,-0.124696285,0.9138968188251663,1.0,LINC03060
ENSG00000180190,-0.10812464,-0.26715803,0.9138968188251663,1.0,TDRP
ENSG00000173599,-0.108024344,-0.06608679,0.9139763815584858,1.0,PC
ENSG00000160401,-0.107924044,-0.18861279,0.9140559451538696,1.0,CFAP157
ENSG00000271918,-0.107924044,-0.27500135,0.9140559451538696,1.0,COMMD10-AS1
ENSG00000130811,-0.10772344,0.00072139635,0.9142150749276652,1.0,EIF3G
ENSG00000237485,-0.10772344,-0.12387971,0.9142150749276652,1.0,ENSG00000237485
ENSG00000240238,-0.10772344,0.6922393,0.9142150749276652,1.0,RPL21P117
ENSG00000279544,-0.10762314,-2.578865,0.9142946411044949,1.0,ENSG00000279544
ENSG00000116690,-0.10742254,-1.7890314,0.9144537760340619,1.0,PRG4
ENSG00000131037,-0.10732224,0.25337616,0.9145333447852169,1.0,EPS8L1
ENSG00000182752,-0.10712163,0.11142744,0.9146924848563134,1.0,PAPPA
ENSG00000270083,-0.10712163,-0.07290785,0.9146924848563134,1.0,ENSG00000270083
ENSG00000248309,-0.10702133,-1.7840846,0.9147720561746723,1.0,MEF2C-AS1
ENSG00000180015,-0.10692103,0.18687482,0.9148516283471831,1.0,ENSG00000180015
ENSG00000278817,-0.109127656,0.24513248,0.9131012390795272,1.0,ENSG00000278817
ENSG00000240445,-0.109127656,0.06324778,0.9131012390795272,1.0,FOXO3B
ENSG00000267216,-0.109127656,0.4207523,0.9131012390795272,1.0,ZNF8-ERVK3-1
ENSG00000226786,-0.108927056,0.26216576,0.9132603480878457,1.0,ENSG00000226786
ENSG00000231993,-0.108927056,-0.1514842,0.9132603480878457,1.0,EP300-AS1
ENSG00000147400,-0.108927056,-0.011069587,0.9132603480878457,1.0,CETN2
ENSG00000214794,-0.108927056,0.793324,0.9132603480878457,1.0,KRT18P42
ENSG00000280195,-0.10882676,0.035172615,0.9133399038961749,1.0,ENSG00000280195
ENSG00000214309,-0.10872645,-0.1904412,0.9134194605728962,1.0,MBLAC1
ENSG00000198298,-0.10872645,-0.57914996,0.9134194605728962,1.0,ZNF485
ENSG00000259692,-0.10862615,-0.14249767,0.9134990181172187,1.0,LINC01418
ENSG00000204590,-0.10862615,-0.22513928,0.9134990181172187,1.0,GNL1
ENSG00000084092,-0.10852585,-0.2510319,0.9135785765283515,1.0,NOA1
ENSG00000233278,-0.10852585,-0.5552496,0.9135785765283515,1.0,RPS26P2
ENSG00000280798,-0.10832525,0.11814523,0.9137376959478841,1.0,LINC00294
ENSG00000145990,-0.10832525,-0.35010356,0.9137376959478841,1.0,GFOD1
ENSG00000174579,-0.11023097,-0.9731786,0.9122262019630583,1.0,MSL2
ENSG00000257065,-0.11013067,-0.4844012,0.9123057464103305,1.0,ENSG00000257065
ENSG00000236137,-0.11013067,-0.27415124,0.9123057464103305,1.0,CD101-AS1
ENSG00000270264,-0.11013067,-0.18549672,0.9123057464103305,1.0,NDUFB8P2
ENSG00000238304,-0.11013067,-0.6854061,0.9123057464103305,1.0,RNU7-50P
ENSG00000276672,-0.11013067,-1.0865158,0.9123057464103305,1.0,ENSG00000276672
ENSG00000218459,-0.11013067,0.036598183,0.9123057464103305,1.0,RPS27P15
ENSG00000158292,-0.10993007,-0.42175603,0.9124648379400984,1.0,GPR153
ENSG00000164309,-0.10993007,0.029293854,0.9124648379400984,1.0,CMYA5
ENSG00000166716,-0.10993007,-0.09379193,0.9124648379400984,1.0,ZNF592
ENSG00000255568,-0.10972946,-0.36193103,0.9126239329782271,1.0,ENSG00000255568
ENSG00000132274,-0.10972946,-0.6233632,0.9126239329782271,1.0,TRIM22
ENSG00000260097,-0.10942856,-0.17812648,0.912862582099761,1.0,SPDYE6
ENSG00000151292,-0.10932826,-0.15952852,0.9129421335542671,1.0,CSNK1G3
ENSG00000270953,-0.10932826,-0.9842468,0.9129421335542671,1.0,ENSG00000270953
ENSG00000258890,-0.109227955,-0.14174476,0.9130216858811194,1.0,CEP95
ENSG00000224459,-0.11083277,0.08978194,0.9117489537757918,1.0,SLC25A34-AS1
ENSG00000145826,-0.11073247,-0.6479241,0.9118284929344356,1.0,LECT2
ENSG00000165238,-0.11073247,-0.07194114,0.9118284929344356,1.0,WNK2
ENSG00000165072,-0.11073247,-0.5391918,0.9118284929344356,1.0,MAMDC2
ENSG00000137411,-0.11073247,0.3686411,0.9118284929344356,1.0,VARS2
ENSG00000204740,-0.11073247,-0.16452001,0.9118284929344356,1.0,MALRD1
ENSG00000138028,-0.11073247,-0.2166469,0.9118284929344356,1.0,CGREF1
ENSG00000035115,-0.11063217,-0.045347422,0.9119080329764935,1.0,SH3YL1
ENSG00000077235,-0.110531874,-0.08429169,0.9119875739011751,1.0,GTF3C1
ENSG00000188451,-0.110531874,-1.5248489,0.9119875739011751,1.0,SRP72P2
ENSG00000273449,-0.110531874,-0.51612127,0.9119875739011751,1.0,ENSG00000273449
ENSG00000137101,-0.110531874,-0.3193049,0.9119875739011751,1.0,CD72
ENSG00000273784,-0.110531874,-0.13619976,0.9119875739011751,1.0,ENSG00000273784
ENSG00000186094,-0.110531874,-0.4253874,0.9119875739011751,1.0,AGBL4
ENSG00000274272,-0.11033127,-0.20091075,0.912146658395248,1.0,ENSG00000274272
ENSG00000231401,-0.11033127,-0.57243824,0.912146658395248,1.0,ENSG00000231401
ENSG00000198324,-0.11213669,-0.23361118,0.9107150254636905,1.0,PHETA1
ENSG00000226937,-0.11213669,-1.6891783,0.9107150254636905,1.0,CEP164P1
ENSG00000066117,-0.11213669,-0.042481508,0.9107150254636905,1.0,SMARCD1
ENSG00000234648,-0.11213669,-0.6692732,0.9107150254636905,1.0,ENSG00000234648
ENSG00000267422,-0.11193609,0.20755465,0.9108740815620696,1.0,ENSG00000267422
ENSG00000167037,-0.11193609,-0.40580228,0.9108740815620696,1.0,SGSM1
ENSG00000236333,-0.11193609,0.8674058,0.9108740815620696,1.0,TRHDE-AS1
ENSG00000183765,-0.11193609,-0.12110969,0.9108740815620696,1.0,CHEK2
ENSG00000234996,-0.11193609,-0.16334747,0.9108740815620696,1.0,ACTG1P25
ENSG00000253944,-0.111835785,0.15645146,0.9109536109509995,1.0,MTUS1-DT
ENSG00000180815,-0.111735485,-0.3370027,0.9110331412320359,1.0,MAP3K15
ENSG00000149016,-0.111534886,-0.2685044,0.9111922044672687,1.0,TUT1
ENSG00000261663,-0.11143459,-0.12985514,0.9112717374198847,1.0,ECI1-AS1
ENSG00000119414,-0.11113368,-0.020806141,0.9115103416082487,1.0,PPP6C
ENSG00000100380,-0.11113368,-0.012911274,0.9115103416082487,1.0,ST13
ENSG00000243181,-0.11093308,-0.22178097,0.9116694155013525,1.0,RPL21P80
ENSG00000237525,-0.11374151,-1.532835,0.9094427060121401,1.0,ENSG00000237525
ENSG00000275202,-0.11364121,-0.3989331,0.9095222192080719,1.0,ENSG00000275202
ENSG00000215184,-0.11364121,-0.52123713,0.9095222192080719,1.0,RPS12P16
ENSG00000166704,-0.1134406,-0.09589489,0.9096812483181178,1.0,ZNF606
ENSG00000139517,-0.1133403,-0.20536937,0.9097607642306527,1.0,LNX2
ENSG00000243225,-0.11324,-0.26714537,0.9098402810471425,1.0,ENSG00000243225
ENSG00000105750,-0.113139704,-0.23880836,0.9099197987667977,1.0,ZNF85
ENSG00000267484,-0.113139704,-0.6067527,0.9099197987667977,1.0,PLIN3-AS1
ENSG00000096006,-0.113139704,-0.18469721,0.9099197987667977,1.0,CRISP3
ENSG00000279664,-0.1127385,-1.6655858,0.910237878661277,1.0,ENSG00000279664
ENSG00000179978,-0.1127385,-0.92963284,0.910237878661277,1.0,NAIPP2
ENSG00000204396,-0.1126382,-0.019320576,0.9103174008849125,1.0,VWA7
ENSG00000250321,-0.1125379,0.24613252,0.9103969240069746,1.0,ENSG00000250321
ENSG00000048392,-0.1125379,-0.30387756,0.9103969240069746,1.0,RRM2B
ENSG00000183785,-0.11233729,-0.76323193,0.9105559729432189,1.0,TUBA8
ENSG00000197245,-0.11233729,-0.9579497,0.9105559729432189,1.0,FAM110D
ENSG00000169184,-0.11514573,-1.1274765,0.9083296168752303,1.0,MN1
ENSG00000263327,-0.11494512,-0.98909277,0.90848861864161,1.0,TAPT1-AS1
ENSG00000254331,-0.11474452,-0.11427523,0.9086476240743356,1.0,CKS1BP7
ENSG00000046647,-0.11474452,-0.27332798,0.9086476240743356,1.0,GEMIN8
ENSG00000114279,-0.11464422,0.53175336,0.9087271281636049,1.0,FGF12
ENSG00000172023,-0.11454392,-1.0008943,0.908806633167093,1.0,REG1B
ENSG00000171243,-0.114443615,-0.270705,0.9088861390840102,1.0,SOSTDC1
ENSG00000213538,-0.114343315,-1.331475,0.9089656459135673,1.0,KRT8P41
ENSG00000089050,-0.114343315,-0.28418902,0.9089656459135673,1.0,RBBP9
ENSG00000167216,-0.114142716,-1.6078967,0.9091246623074437,1.0,KATNAL2
ENSG00000140992,-0.114142716,-0.310376,0.9091246623074437,1.0,PDPK1
ENSG00000235065,-0.11374151,-0.31688163,0.9094427060121401,1.0,RPL24P2
ENSG00000162999,-0.11374151,-0.7788453,0.9094427060121401,1.0,DUSP19
ENSG00000182810,-0.11374151,-0.12404625,0.9094427060121401,1.0,DDX28
ENSG00000185607,-0.11374151,-0.29055056,0.9094427060121401,1.0,ACTBP7
ENSG00000114739,-0.11374151,-0.13132627,0.9094427060121401,1.0,ACVR2B
ENSG00000273577,-0.116650246,-0.54133147,0.9071372211293797,1.0,ENSG00000273577
ENSG00000229404,-0.11624904,-0.37438607,0.9074551729781984,1.0,LINC00858
ENSG00000260459,-0.11624904,-0.5482646,0.9074551729781984,1.0,FTLP14
ENSG00000239653,-0.11614874,-0.39683348,0.9075346632594861,1.0,PSMD6-AS2
ENSG00000250103,-0.11614874,0.07909177,0.9075346632594861,1.0,PANCR
ENSG00000142544,-0.11604843,-0.13531177,0.9076141544668292,1.0,CTU1
ENSG00000214263,-0.11594813,0.4720487,0.9076936465994389,1.0,RPSAP53
ENSG00000229309,-0.11594813,-1.4226549,0.9076936465994389,1.0,ENSG00000229309
ENSG00000256115,-0.11594813,-0.43691748,0.9076936465994389,1.0,LINC02443
ENSG00000188916,-0.115747534,0.22300364,0.9078526336373018,1.0,INSYN2A
ENSG00000271971,-0.115647234,-0.39986065,0.9079321285409773,1.0,ENSG00000271971
ENSG00000188921,-0.115647234,-0.1502563,0.9079321285409773,1.0,HACD4
ENSG00000249786,-0.115647234,0.101270154,0.9079321285409773,1.0,EAF1-AS1
ENSG00000258920,-0.11554693,-0.24566221,0.9080116243667632,1.0,FOXN3-AS1
ENSG00000114113,-0.11554693,0.028878337,0.9080116243667632,1.0,RBP2
ENSG00000182950,-0.11544663,-0.45258436,0.9080911211138706,1.0,CIMAP1C
ENSG00000163697,-0.11775356,0.05665118,0.9062629304219223,1.0,APBB2
ENSG00000264058,-0.11775356,-0.19106178,0.9062629304219223,1.0,ENSG00000264058
ENSG00000229184,-0.11775356,-0.70893896,0.9062629304219223,1.0,ATP5PDP2
ENSG00000232788,-0.11775356,0.42819375,0.9062629304219223,1.0,ITGA6-AS1
ENSG00000229639,-0.11755295,0.07213407,0.9064218839514155,1.0,LINC01758
ENSG00000168538,-0.11735235,-0.2652696,0.9065808412292987,1.0,TRAPPC11
ENSG00000239969,-0.11735235,-0.25450677,0.9065808412292987,1.0,ENSG00000239969
ENSG00000163378,-0.11735235,-0.97588086,0.9065808412292987,1.0,EOGT
ENSG00000204520,-0.11735235,-0.6789004,0.9065808412292987,1.0,MICA
ENSG00000218586,-0.11725205,-1.1838003,0.9066603212719153,1.0,ENSG00000218586
ENSG00000273472,-0.117051445,-0.22495627,0.9068192841605551,1.0,ENSG00000273472
ENSG00000250284,-0.116951145,-0.28641534,0.9068987670050012,1.0,ENSG00000250284
ENSG00000074181,-0.116850846,-0.5556405,0.906978250781813,1.0,NOTCH3
ENSG00000175536,-0.116850846,-0.17798021,0.906978250781813,1.0,LIPT2
ENSG00000184709,-0.116650246,0.39956474,0.9071372211293797,1.0,LRRC26
ENSG00000241563,-0.116650246,-0.3955482,0.9071372211293797,1.0,CORT
ENSG00000232928,-0.11835536,-0.29890132,0.9057860923868598,1.0,DDX3P1
ENSG00000274482,-0.11835536,-1.0283029,0.9057860923868598,1.0,ENSG00000274482
ENSG00000260750,-0.11835536,-0.35271558,0.9057860923868598,1.0,ENSG00000260750
ENSG00000236348,-0.118154764,-0.17886595,0.9059450346333372,1.0,PSMC1P10
ENSG00000249441,-0.118154764,2.0687058,0.9059450346333372,1.0,ENSG00000249441
ENSG00000248254,-0.118154764,-0.11650282,0.9059450346333372,1.0,ENSG00000248254
ENSG00000258355,-0.118154764,0.119427286,0.9059450346333372,1.0,ENSG00000258355
ENSG00000145113,-0.118154764,1.8393422,0.9059450346333372,1.0,MUC4
ENSG00000277020,-0.118154764,-0.36268154,0.9059450346333372,1.0,LOC105370103
ENSG00000201208,-0.118154764,-0.6762702,0.9059450346333372,1.0,Y_RNA
ENSG00000161664,-0.118154764,0.081589416,0.9059450346333372,1.0,ASB16
ENSG00000109182,-0.118154764,-0.029382417,0.9059450346333372,1.0,CWH43
ENSG00000198046,-0.11795416,0.767973,0.9061039806471269,1.0,ZNF667
ENSG00000255158,-0.11795416,0.105111316,0.9061039806471269,1.0,ENSG00000255158
ENSG00000224816,-0.11795416,0.47780123,0.9061039806471269,1.0,NAP1L4P2
ENSG00000273367,-0.11795416,-0.23433165,0.9061039806471269,1.0,ENSG00000273367
ENSG00000236012,-0.11855596,-0.59292066,0.9056271539140015,1.0,HIGD1AP12
ENSG00000263069,-0.11855596,-0.19668336,0.9056271539140015,1.0,RNF213-AS1
ENSG00000265452,-0.11845566,-0.6584348,0.9057066226783341,1.0,MIR3682
ENSG00000118997,-0.11835536,-1.0092283,0.9057860923868598,1.0,DNAH7
ENSG00000225002,-0.11835536,-0.22294058,0.9057860923868598,1.0,ENSG00000225002
