"","status","p_value","morans_test_statistic","morans_I","gene_short_name","q_value"
"ENSG00000067596","OK",0.000329163163246256,3.40637108443445,0.0214016588389408,"ENSG00000067596",0.000839162514940222
"ENSG00000132840","OK",0.000329899182880395,3.40576131350505,0.0214828151579013,"ENSG00000132840",0.000840888186040835
"ENSG00000103852","OK",0.000331277169584241,3.40462308494092,0.0211037453199076,"ENSG00000103852",0.00084424927127695
"ENSG00000005421","OK",0.000333102628059988,3.40312200084224,0.0214548375429934,"ENSG00000005421",0.000848749315459909
"ENSG00000113522","OK",0.000333832134985846,3.40252426161151,0.0214181718460473,"ENSG00000113522",0.00085045575065443
"ENSG00000171298","OK",0.000337260732129755,3.3997311233437,0.0213321287384176,"ENSG00000171298",0.000859036424262448
"ENSG00000269386","OK",0.00033938262170454,3.39801570120168,0.0185211946196706,"ENSG00000269386",0.000864286307699853
"ENSG00000100124","OK",0.000340205400897374,3.39735321431243,0.0213994643683304,"ENSG00000100124",0.000866226533649007
"ENSG00000074582","OK",0.000342057339110013,3.39586749949262,0.021424248162248,"ENSG00000074582",0.000870630195805605
"ENSG00000143324","OK",0.000341997081554204,3.39591572321875,0.0210662913726059,"ENSG00000143324",0.000870630195805605
"ENSG00000166863","OK",0.000344461988323111,3.39394949077499,0.0210507295255269,"ENSG00000166863",0.000876593819989194
"ENSG00000104969","OK",0.000345045433504784,3.39348599664428,0.0213942924754203,"ENSG00000104969",0.000877921502815482
"ENSG00000108256","OK",0.000345977836176161,3.39274679759862,0.0212578750045479,"ENSG00000108256",0.00088013642710312
"ENSG00000111726","OK",0.00034727042300088,3.39172510498939,0.0214022738750211,"ENSG00000111726",0.000883266671377239
"ENSG00000139209","OK",0.000348113476408344,3.39106063735226,0.0208323915604682,"ENSG00000139209",0.000885252632747342
"ENSG00000127191","OK",0.000351269180117895,3.38858661772203,0.0212969769950526,"ENSG00000127191",0.000893117902898967
"ENSG00000065883","OK",0.000351695475918843,3.38825399370845,0.0211228799014542,"ENSG00000065883",0.000894041957818357
"ENSG00000175106","OK",0.000352066693242154,3.38796465058122,0.0184651224594101,"ENSG00000175106",0.000894825692991986
"ENSG00000196497","OK",0.000355332303749123,3.38543143619708,0.0184485071302678,"ENSG00000196497",0.000902964330216863
"ENSG00000164659","OK",0.00035546309152389,3.38533043208255,0.0206852495944419,"ENSG00000164659",0.00090313532524907
"ENSG00000151014","OK",0.000364005004554112,3.37880736448919,0.0197190360551125,"ENSG00000151014",0.000924672830822136
"ENSG00000144355","OK",0.000365094427977411,3.37798567026043,0.0197142442081798,"ENSG00000144355",0.000927274651629056
"ENSG00000130876","OK",0.000368283738445482,3.37559317011168,0.0212384157299494,"ENSG00000130876",0.000935207929282287
"ENSG00000166387","OK",0.00036999356765366,3.37431843376473,0.0209464378088792,"ENSG00000166387",0.000939382097953947
"ENSG00000196187","OK",0.000375344916336601,3.37036388083578,0.0210940682315245,"ENSG00000196187",0.000952798633777525
"ENSG00000109381","OK",0.000375506327053838,3.37024541648051,0.0210954326680629,"ENSG00000109381",0.000953038274390924
"ENSG00000182704","OK",0.000377977532874293,3.36843760106461,0.0210840155927285,"ENSG00000182704",0.000959139063348985
"ENSG00000122642","OK",0.000378550227825032,3.36802021176233,0.0211686782202649,"ENSG00000122642",0.000960265034006909
"ENSG00000155846","OK",0.000378556285289794,3.36801580011901,0.0183544290111914,"ENSG00000155846",0.000960265034006909
"ENSG00000186166","OK",0.000378939010054588,3.36773719501726,0.0209120086560736,"ENSG00000186166",0.000961064468617405
"ENSG00000155099","OK",0.000381250766258896,3.36605988316135,0.0210966209803314,"ENSG00000155099",0.00096675515216621
"ENSG00000174276","OK",0.000381367816080237,3.365975208197,0.0209415236718625,"ENSG00000174276",0.000966879580768129
"ERCC-00108","OK",0.000382387612535,3.36523849689436,0.0212039993373506,"ERCC-00108",0.000969292285347586
"ENSG00000189067","OK",0.000383286107168291,3.36459092532867,0.020962620511026,"ENSG00000189067",0.000971396703894263
"ENSG00000133422","OK",0.000385516142466,3.36298974306296,0.0208699876087135,"ENSG00000133422",0.000976874415516464
"ENSG00000003402","OK",0.000386338689535609,3.36240131809017,0.0211920489947233,"ENSG00000003402",0.000978784321564831
"ENSG00000146143","OK",0.000386970120989384,3.36195039995199,0.0209743060982792,"ENSG00000146143",0.00098020944449368
"ENSG00000115993","OK",0.000388100116724848,3.36114514910992,0.0208583076808021,"ENSG00000115993",0.000982896716555825
"ENSG00000169635","OK",0.000389486981003343,3.36015981974952,0.021051614041058,"ENSG00000169635",0.000986233457505885
"ENSG00000134755","OK",0.000389933538336868,3.35984324602214,0.019605462078516,"ENSG00000134755",0.000987012763083338
"ENSG00000187164","OK",0.00038987836423824,3.35988234185426,0.0210091607865721,"ENSG00000187164",0.000987012763083338
"ENSG00000057657","OK",0.000398817424308342,3.35361422224998,0.0202286914878548,"ENSG00000057657",0.00100932032489992
"ENSG00000141858","OK",0.00040044678451082,3.35248577532817,0.0182676178703875,"ENSG00000141858",0.00101326358585614
"ENSG00000165905","OK",0.000401170177463855,3.35198613990264,0.0182649287640406,"ENSG00000165905",0.00101491345323166
"ENSG00000062650","OK",0.000402680210125935,3.35094587408749,0.0211152124158449,"ENSG00000062650",0.00101855248597211
"ENSG00000103148","OK",0.000403011852124971,3.35071788985891,0.0208663662590106,"ENSG00000103148",0.00101921009473212
"ENSG00000015532","OK",0.000403991991727982,3.35004511806389,0.0192666168054603,"ENSG00000015532",0.00102150721748393
"ENSG00000115355","OK",0.000405265640045608,3.34917313993574,0.0209676743702347,"ENSG00000115355",0.00102454553828096
"ENSG00000066117","OK",0.000407746451005485,3.34748197726393,0.0209588963856663,"ENSG00000066117",0.0010306340452552
"ENSG00000121769","OK",0.000408325160861419,3.34708884573263,0.0208654501332029,"ENSG00000121769",0.00103191342624946
"ENSG00000148187","OK",0.000409604811936987,3.3462213801131,0.0210864247888475,"ENSG00000148187",0.00103496344647002
"ENSG00000169604","OK",0.000409958190777122,3.34598227036936,0.018231114674513,"ENSG00000169604",0.00103567235300586
"ENSG00000099385","OK",0.000414672679248341,3.34281042715636,0.020701141254592,"ENSG00000099385",0.0010473964690018
"ENSG00000109323","OK",0.000416578465973409,3.34153772636491,0.0208358160235405,"ENSG00000109323",0.00105202335254613
"ENSG00000181826","OK",0.000417436361036267,3.34096657864673,0.0182025156491253,"ENSG00000181826",0.00105400272732449
"ENSG00000164306","OK",0.000417512915864797,3.34091566483488,0.0182025226801882,"ENSG00000164306",0.00105400891060437
"ENSG00000118246","OK",0.000417740903647115,3.34076408979294,0.0210431611895128,"ENSG00000118246",0.00105439731545216
"ENSG00000107554","OK",0.000418695801896006,3.34013006933694,0.0181986093704593,"ENSG00000107554",0.00105662001248525
"ENSG00000167378","OK",0.000419419541271619,3.33965042352721,0.0208908178447194,"ENSG00000167378",0.00105825867225585
"ENSG00000185122","OK",0.000419522235459956,3.33958242692661,0.0208937275533635,"ENSG00000185122",0.00105833003812468
"ENSG00000010404","OK",0.000419975686873702,3.33928236894922,0.0181937853968819,"ENSG00000010404",0.00105928607809978
"ENSG00000099399","OK",0.000420303695371769,3.33906550633387,0.0210498006428594,"ENSG00000099399",0.00105992543604125
"ENSG00000223797","OK",0.000421392216009784,3.33834695473089,0.0206020946721088,"ENSG00000223797",0.00106248209330033
"ENSG00000148158","OK",0.000421703428829894,3.33814183414253,0.0208099972817054,"ENSG00000148158",0.00106307831766175
"ENSG00000014216","OK",0.000422988507342752,3.33729632213543,0.0210056062074165,"ENSG00000014216",0.00106612892786389
"ENSG00000119899","OK",0.000426020655804032,3.33531073701421,0.0209931541181462,"ENSG00000119899",0.00107358111047143
"ENSG00000136152","OK",0.00042803780839114,3.33399706306959,0.020640157216373,"ENSG00000136152",0.00107843158242903
"ENSG00000164362","OK",0.000428097076171995,3.33395855171595,0.0181636035859585,"ENSG00000164362",0.00107843158242903
"ENSG00000053747","OK",0.000429572582076496,3.33300137942776,0.0194451194147092,"ENSG00000053747",0.00108176537444653
"ENSG00000161996","OK",0.000429515366290131,3.33303843889914,0.0181587708188259,"ENSG00000161996",0.00108176537444653
"ENSG00000139734","OK",0.000430237425196454,3.33257108645165,0.0208305458838199,"ENSG00000139734",0.00108324781351906
"ENSG00000171346","OK",0.000430401088050363,3.33246525682824,0.0181558126731443,"ENSG00000171346",0.00108346808413103
"ENSG00000075391","OK",0.000434160256620867,3.33004467383068,0.0181402737184305,"ENSG00000075391",0.0010927378039141
"ENSG00000006453","OK",0.00043667120961329,3.3284386370297,0.0209657010859068,"ENSG00000006453",0.00109886316601731
"ENSG00000006459","OK",0.000437033707233564,3.32820748668461,0.0203687446519334,"ENSG00000006459",0.0010995808275222
"ENSG00000106367","OK",0.000439942285620256,3.32635921034527,0.0181202510249657,"ENSG00000106367",0.00110670306479959
"ENSG00000272631","OK",0.000440406286716822,3.32606540592966,0.0181196115336445,"ENSG00000272631",0.00110767437948247
"ENSG00000198538","OK",0.000441932276012039,3.32510117273497,0.0202093854815974,"ENSG00000198538",0.00111131590553735
"ENSG00000132170","OK",0.0004436354281523,3.32402863301785,0.0209452945837884,"ENSG00000132170",0.00111540157231928
"ENSG00000174498","OK",0.00044613030096025,3.32246438741764,0.0208557523296045,"ENSG00000174498",0.00112147601105649
"ENSG00000125503","OK",0.00044787631507937,3.32137448009922,0.0180936898866993,"ENSG00000125503",0.00112566616528961
"ENSG00000047249","OK",0.000448004042861703,3.32129490377468,0.0208881123522149,"ENSG00000047249",0.00112578825116997
"ENSG00000159388","OK",0.000449175284850046,3.32056618137758,0.0205700615790027,"ENSG00000159388",0.00112853207497301
"ENSG00000154001","OK",0.000450021338452541,3.32004087922637,0.0204645895386302,"ENSG00000154001",0.00113045805312796
"ENSG00000141458","OK",0.000450763550222821,3.31958080410421,0.0208604330994217,"ENSG00000141458",0.00113212254543867
"ENSG00000123810","OK",0.000451792764206939,3.31894398529252,0.0203370869301836,"ENSG00000123810",0.00113450714783109
"ENSG00000085999","OK",0.000452476979878991,3.31852137533841,0.0206617117133952,"ENSG00000085999",0.00113602472812337
"ENSG00000004866","OK",0.0004529235238463,3.31824588403929,0.020901162428576,"ENSG00000004866",0.00113694516054817
"ENSG00000170581","OK",0.000454126948029321,3.31750469367107,0.0207152120673144,"ENSG00000170581",0.0011397648812107
"ENSG00000103037","OK",0.000454760570196851,3.31711517623881,0.0205334714437139,"ENSG00000103037",0.00114115377380201
