"Gene","Contrast","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ATP13A3","ZIKV_positive_vs_ZIKV_negative",59.5051137852315,1.08137761310812,0.237846863003828,2.85817276373298e-07,9.63790833255288e-06
"B4GALT5","ZIKV_positive_vs_ZIKV_negative",44.416987268768,-1.00534312894909,0.22184640086553,2.98361969466906e-07,1.00171788183628e-05
"CCRL2","ZIKV_positive_vs_ZIKV_negative",34.6886143553376,-1.24287655493734,0.275616663408339,3.02077933310771e-07,1.00980337706744e-05
"PIK3IP1","ZIKV_positive_vs_ZIKV_negative",10.8597931951085,1.84877985984223,0.449625410109863,3.03606297239911e-07,1.01053785658905e-05
"CD48","ZIKV_positive_vs_ZIKV_negative",83.8854005671491,-1.30975717219616,0.292913120026211,3.1829652093862e-07,1.05488658141117e-05
"TRIM25","ZIKV_positive_vs_ZIKV_negative",22.5174099681786,-1.22425218428604,0.272251728770353,3.26878099131954e-07,1.07869772713545e-05
"SLAMF7","ZIKV_positive_vs_ZIKV_negative",171.671385820702,-1.02839592107143,0.228118493448018,3.35082587584189e-07,1.10106712396813e-05
"GPR141","ZIKV_positive_vs_ZIKV_negative",10.1402743164655,-1.85414242655547,0.454081819309219,3.37277751206401e-07,1.10358423509145e-05
"TRAFD1","ZIKV_positive_vs_ZIKV_negative",20.1525403667609,-1.13562784072478,0.252892610390078,3.61524871277478e-07,1.17793040337751e-05
"ATF5","ZIKV_positive_vs_ZIKV_negative",31.5712491390698,-1.86106156689005,0.45981283526808,3.84414759381413e-07,1.24724822350558e-05
"SCARB1","ZIKV_positive_vs_ZIKV_negative",19.507893925861,1.48493543150404,0.344414311896616,4.02109185607256e-07,1.29378630469135e-05
"IL15RA","ZIKV_positive_vs_ZIKV_negative",13.9265138379263,-1.34410197647612,0.305741271289479,4.07823135830055e-07,1.30672624683804e-05
"RP11-717K11.2","ZIKV_positive_vs_ZIKV_negative",13.3268142989928,-1.54682036959441,0.363446817925651,4.18807473353469e-07,1.3330921266435e-05
"IL27","ZIKV_positive_vs_ZIKV_negative",5.67143528785004,-2.44655715882673,0.630996730674156,4.19504515377326e-07,1.3330921266435e-05
"IKBKE","ZIKV_positive_vs_ZIKV_negative",16.2352830718589,-1.27850843216397,0.290053030318392,4.41077531172931e-07,1.39590192447433e-05
"TMEM106A","ZIKV_positive_vs_ZIKV_negative",10.5967917022208,-1.61941411838938,0.38803491436573,4.66952746627227e-07,1.4717588201859e-05
"DUSP6","ZIKV_positive_vs_ZIKV_negative",7.98380468377159,-3.57327517423718,0.875984031255982,5.04867121512114e-07,1.58479020825876e-05
"RNF144B","ZIKV_positive_vs_ZIKV_negative",21.3653227018089,-1.14533225414455,0.260309665328739,5.31020799528287e-07,1.65344460240219e-05
"DNAJB6","ZIKV_positive_vs_ZIKV_negative",14.5232529454004,1.37320294401006,0.319124743463873,5.6115207772051e-07,1.74024752777421e-05
"AIM2","ZIKV_positive_vs_ZIKV_negative",6.60131100202794,-2.96286151228929,0.76212053532959,5.91034946118194e-07,1.82558874156988e-05
"LHFPL2","ZIKV_positive_vs_ZIKV_negative",52.5381663511308,-1.19891595798368,0.275309881343142,6.14205765738453e-07,1.88960036774197e-05
"FAM111A","ZIKV_positive_vs_ZIKV_negative",11.4128240913292,-1.57040522970312,0.382222362123939,7.04247754353365e-07,2.14948662415679e-05
"PI4K2B","ZIKV_positive_vs_ZIKV_negative",11.3645230412284,-1.53651305531143,0.372696886887552,7.38238682482877e-07,2.24436185280818e-05
"LAP3P2","ZIKV_positive_vs_ZIKV_negative",17.1966693886973,-1.26120455600757,0.294405862979667,7.57313501565841e-07,2.2933234741535e-05
"CARD16","ZIKV_positive_vs_ZIKV_negative",15.2115575181847,-1.48344375830446,0.357073657853644,7.61174266514648e-07,2.29601081485395e-05
"NMI","ZIKV_positive_vs_ZIKV_negative",12.2323933015873,-1.3994273927724,0.33252381266728,7.70550738644347e-07,2.31525011821465e-05
"ARHGAP27","ZIKV_positive_vs_ZIKV_negative",9.26849168364657,-1.70953590843364,0.431944421313115,8.3469125184005e-07,2.48860457401887e-05
"IFNB1","ZIKV_positive_vs_ZIKV_negative",6.39625843434112,3.66305811377847,0.93460549395809,8.73673720897063e-07,2.58486914665407e-05
