miRTarBase ID,miRNA,Species (miRNA),Target Gene,Target Gene (Entrez ID),Species (Target Gene),Experiments,Support Type,References (PMID)
MIRT1328622,hsa-miR-654-5p,hsa,SCARB2,950.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1328852,hsa-miR-3125,hsa,SCD,6319.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1328889,hsa-miR-324-3p,hsa,SCD,6319.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1328904,hsa-miR-361-3p,hsa,SCD,6319.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2690242,hsa-miR-4498,hsa,SCD,6319.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1329144,hsa-miR-576-3p,hsa,SCD,6319.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1329170,hsa-miR-654-5p,hsa,SCD,6319.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1329172,hsa-miR-658,hsa,SCD,6319.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1329201,hsa-miR-1262,hsa,SCD5,79966.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1329282,hsa-miR-3120-5p,hsa,SCD5,79966.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2618318,hsa-miR-2355-5p,hsa,SCG2,7857.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2618363,hsa-miR-140-3p,hsa,SCHIP1,29970.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1329379,hsa-miR-3135b,hsa,SCIN,85477.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2321959,hsa-miR-28-5p,hsa,SCMH1,22955.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2618476,hsa-miR-4498,hsa,SCML4,256380.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2097740,hsa-miR-3135b,hsa,SCN11A,11280.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1330052,hsa-miR-3120-5p,hsa,SCN3B,55800.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2322226,hsa-miR-576-3p,hsa,SCOC,60592.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1330552,hsa-miR-885-5p,hsa,SCOC,60592.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2618656,hsa-miR-3125,hsa,SCUBE3,222663.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1331142,hsa-miR-4498,hsa,SDAD1,55153.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1331435,hsa-miR-3125,hsa,SDC4,6385.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1331449,hsa-miR-361-3p,hsa,SDC4,6385.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2440070,hsa-miR-4677-5p,hsa,SDCBP,6386.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2618765,hsa-miR-28-5p,hsa,SDCCAG8,10806.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2322745,hsa-miR-2355-3p,hsa,SDHC,6391.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2618805,hsa-miR-2355-5p,hsa,SDHC,6391.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1332063,hsa-miR-3125,hsa,SDR39U1,56948.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2618844,hsa-miR-4511,hsa,SDR39U1,56948.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2618904,hsa-miR-4746-5p,hsa,SEC14L1,6397.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2098256,hsa-miR-2355-5p,hsa,SEC16A,9919.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2098360,hsa-miR-654-5p,hsa,SEC16A,9919.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1332514,hsa-miR-3135b,hsa,SEC22A,26984.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2618938,hsa-miR-491-5p,hsa,SEC22A,26984.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1332592,hsa-miR-3125,hsa,SEC22B,9554.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2098384,hsa-miR-324-3p,hsa,SEC22B,9554.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1332622,hsa-miR-409-3p,hsa,SEC22B,9554.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2323070,hsa-miR-2355-5p,hsa,SEC22C,9117.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2618980,hsa-miR-2355-3p,hsa,SEC23IP,11196.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1333028,hsa-miR-491-5p,hsa,SEC23IP,11196.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2619017,hsa-miR-409-3p,hsa,SEC24B,10427.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1333189,hsa-miR-324-3p,hsa,SEC24C,9632.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2619160,hsa-miR-491-5p,hsa,SEC61A1,29927.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2459055,hsa-miR-3125,hsa,SEC61A2,55176.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2098718,hsa-miR-28-5p,hsa,SECISBP2,79048.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2619321,hsa-miR-140-3p,hsa,SEL1L,6400.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2619350,hsa-miR-409-3p,hsa,SEL1L,6400.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1334654,hsa-miR-140-3p,hsa,SEMA3C,10512.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1334753,hsa-miR-4470,hsa,SEMA3C,10512.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2690369,hsa-miR-2355-5p,hsa,SEMA5A,9037.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2099220,hsa-miR-28-5p,hsa,SENP1,29843.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2099252,hsa-miR-491-5p,hsa,SENP1,29843.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2619904,hsa-miR-491-5p,hsa,SENP2,59343.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2442615,hsa-miR-140-3p,hsa,SENP5,205564.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1335906,hsa-miR-4470,hsa,SENP5,205564.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1337658,hsa-miR-3135b,hsa,SERBP1,26135.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2099877,hsa-miR-140-3p,hsa,SERINC1,57515.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2099891,hsa-miR-4470,hsa,SERINC1,57515.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2324808,hsa-miR-4677-5p,hsa,SERINC1,57515.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2620448,hsa-miR-4470,hsa,SERINC3,10955.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1338275,hsa-miR-4470,hsa,SERINC5,256987.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2620637,hsa-miR-409-3p,hsa,SERPINB9,5272.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2100161,hsa-miR-4498,hsa,SERPINB9,5272.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1338839,hsa-miR-654-5p,hsa,SERPINB9,5272.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1553412,hsa-miR-2355-3p,hsa,SERPINE1,5054.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2620664,hsa-miR-28-3p,hsa,SERTAD1,29950.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2100188,hsa-miR-3120-5p,hsa,SERTAD1,29950.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2620714,hsa-miR-361-3p,hsa,SERTAD4,56256.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1339667,hsa-miR-4470,hsa,SET,6418.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1339988,hsa-miR-4498,hsa,SETD1B,23067.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2620897,hsa-miR-3120-5p,hsa,SETD2,29072.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2325228,hsa-miR-2355-5p,hsa,SETD3,84193.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2620981,hsa-miR-2355-5p,hsa,SETD4,54093.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1340159,hsa-miR-324-3p,hsa,SETD4,54093.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2459161,hsa-miR-361-3p,hsa,SETD6,79918.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2459166,hsa-miR-4677-5p,hsa,SETD6,79918.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2459171,hsa-miR-885-5p,hsa,SETD6,79918.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1340416,hsa-miR-1262,hsa,SETD7,80854.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2100623,hsa-miR-2355-5p,hsa,SETD7,80854.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1340459,hsa-miR-3125,hsa,SETD7,80854.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2100694,hsa-miR-4511,hsa,SETD7,80854.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1340581,hsa-miR-491-5p,hsa,SETD7,80854.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2100876,hsa-miR-4470,hsa,SETX,23064.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2621147,hsa-miR-4498,hsa,SF3A1,10291.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2621166,hsa-miR-491-5p,hsa,SF3A1,10291.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1341287,hsa-miR-140-3p,hsa,SF3B3,23450.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1341491,hsa-miR-491-5p,hsa,SF3B3,23450.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1341536,hsa-miR-658,hsa,SF3B3,23450.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1341759,hsa-miR-654-5p,hsa,SFMBT2,57713.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2621230,hsa-miR-324-3p,hsa,SFRP1,6422.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2440223,hsa-miR-409-3p,hsa,SFRP1,6422.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2621352,hsa-miR-576-3p,hsa,SFRP4,6424.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1342166,hsa-miR-3135b,hsa,SFTPB,6439.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2690565,hsa-miR-4498,hsa,SFTPB,6439.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1342259,hsa-miR-1262,hsa,SFXN1,94081.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2459217,hsa-miR-140-3p,hsa,SFXN1,94081.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1342293,hsa-miR-28-5p,hsa,SFXN1,94081.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1342381,hsa-miR-4498,hsa,SFXN1,94081.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2459224,hsa-miR-324-3p,hsa,SFXN3,81855.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2621438,hsa-miR-576-3p,hsa,SFXN3,81855.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2621446,hsa-miR-885-5p,hsa,SFXN3,81855.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2621451,hsa-miR-2355-5p,hsa,SFXN4,119559.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2621458,hsa-miR-4470,hsa,SFXN4,119559.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2621477,hsa-miR-3120-5p,hsa,SGCB,6443.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2325778,hsa-miR-4511,hsa,SGK1,6446.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1343613,hsa-miR-3125,hsa,SGPL1,8879.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1343642,hsa-miR-409-3p,hsa,SGPL1,8879.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2101558,hsa-miR-4470,hsa,SGPL1,8879.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2326033,hsa-miR-3135b,hsa,SGSM1,129049.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2326044,hsa-miR-4498,hsa,SGSM1,129049.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1343890,hsa-miR-4498,hsa,SGSM2,9905.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2621751,hsa-miR-361-3p,hsa,SGTA,6449.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2621798,hsa-miR-658,hsa,SGTA,6449.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1344009,hsa-miR-3135b,hsa,SGTB,54557.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2326291,hsa-miR-4470,hsa,SH3BGRL,6451.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2433132,hsa-miR-409-3p,hsa,SH3BGRL3,83442.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2101873,hsa-miR-3135b,hsa,SH3BP2,6452.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1344646,hsa-miR-654-5p,hsa,SH3BP2,6452.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2101920,hsa-miR-140-3p,hsa,SH3BP4,23677.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1344883,hsa-miR-409-3p,hsa,SH3BP5,9467.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2102041,hsa-miR-3135b,hsa,SH3BP5L,80851.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2622085,hsa-miR-658,hsa,SH3BP5L,80851.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2690633,hsa-miR-140-3p,hsa,SH3KBP1,30011.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1345428,hsa-miR-4498,hsa,SH3PXD2A,9644.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2440378,hsa-miR-576-3p,hsa,SH3PXD2A,9644.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1922363,hsa-miR-28-5p,hsa,SH3PXD2B,285590.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2622228,hsa-miR-361-3p,hsa,SH3PXD2B,285590.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2102210,hsa-miR-4470,hsa,SH3PXD2B,285590.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2622245,hsa-miR-4677-5p,hsa,SH3PXD2B,285590.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2102500,hsa-miR-140-3p,hsa,SHC1,6464.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1346443,hsa-miR-409-3p,hsa,SHC1,6464.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1346510,hsa-miR-658,hsa,SHC2,25759.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2327022,hsa-miR-2355-5p,hsa,SHC3,53358.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2690709,hsa-miR-140-3p,hsa,SHC4,399694.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2690710,hsa-miR-3120-5p,hsa,SHC4,399694.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1346853,hsa-miR-3120-5p,hsa,SHISA2,387914.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2102724,hsa-miR-324-3p,hsa,SHISA5,51246.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1347173,hsa-miR-4498,hsa,SHISA7,729956.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1347285,hsa-miR-409-3p,hsa,SHISA9,729993.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1347396,hsa-miR-654-5p,hsa,SHISA9,729993.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1347401,hsa-miR-885-5p,hsa,SHISA9,729993.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2622560,hsa-miR-3120-5p,hsa,SHOX,6473.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1347632,hsa-miR-3135b,hsa,SHPK,23729.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1347744,hsa-miR-140-3p,hsa,SHQ1,55164.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2327305,hsa-miR-576-3p,hsa,SHQ1,55164.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1347779,hsa-miR-3135b,hsa,SHROOM1,134549.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2622648,hsa-miR-491-5p,hsa,SIDT2,51092.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1348642,hsa-miR-361-3p,hsa,SIGMAR1,10280.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2622693,hsa-miR-491-5p,hsa,SIGMAR1,10280.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2622703,hsa-miR-654-5p,hsa,SIGMAR1,10280.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2622713,hsa-miR-28-5p,hsa,SIK2,23235.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2103452,hsa-miR-28-3p,hsa,SIKE1,80143.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2103488,hsa-miR-4511,hsa,SIKE1,80143.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1349994,hsa-miR-3135b,hsa,SIRPB2,284759.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2622922,hsa-miR-1262,hsa,SKA1,220134.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1350686,hsa-miR-654-5p,hsa,SKA1,220134.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1350917,hsa-miR-3135b,hsa,SKAP2,8935.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2104083,hsa-miR-28-3p,hsa,SKP1,6500.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2623100,hsa-miR-4470,hsa,SLC11A1,6556.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2328571,hsa-miR-409-3p,hsa,SLC12A2,6558.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2623122,hsa-miR-576-3p,hsa,SLC12A2,6558.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2623166,hsa-miR-4498,hsa,SLC12A4,6560.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1352177,hsa-miR-3135b,hsa,SLC12A6,9990.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1352310,hsa-miR-3120-5p,hsa,SLC12A8,84561.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2623199,hsa-miR-3135b,hsa,SLC12A8,84561.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2328839,hsa-miR-3135b,hsa,SLC14A2,8170.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2104536,hsa-miR-361-3p,hsa,SLC16A2,6567.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2623378,hsa-miR-4511,hsa,SLC16A2,6567.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1353052,hsa-miR-576-3p,hsa,SLC16A2,6567.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2623413,hsa-miR-658,hsa,SLC16A2,6567.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2459518,hsa-miR-2355-3p,hsa,SLC18A2,6571.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1353926,hsa-miR-3120-5p,hsa,SLC1A2,6506.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2623561,hsa-miR-140-3p,hsa,SLC1A3,6507.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2623589,hsa-miR-409-3p,hsa,SLC1A3,6507.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1354146,hsa-miR-2355-3p,hsa,SLC1A5,6510.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1354147,hsa-miR-2355-5p,hsa,SLC1A5,6510.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1354179,hsa-miR-361-3p,hsa,SLC1A5,6510.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1354170,hsa-miR-491-5p,hsa,SLC1A5,6510.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1354474,hsa-miR-2355-5p,hsa,SLC22A23,63027.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1354466,hsa-miR-885-5p,hsa,SLC22A23,63027.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2623898,hsa-miR-361-3p,hsa,SLC23A2,9962.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2623930,hsa-miR-576-3p,hsa,SLC23A2,9962.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2623935,hsa-miR-3120-5p,hsa,SLC24A1,9187.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2105086,hsa-miR-1262,hsa,SLC24A2,25769.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2623946,hsa-miR-3120-5p,hsa,SLC24A4,123041.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2623955,hsa-miR-3135b,hsa,SLC25A11,8402.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2623975,hsa-miR-28-5p,hsa,SLC25A12,8604.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2624013,hsa-miR-2355-5p,hsa,SLC25A15,10166.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2624025,hsa-miR-2355-3p,hsa,SLC25A17,10478.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1355764,hsa-miR-4498,hsa,SLC25A23,79085.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1356377,hsa-miR-1262,hsa,SLC25A34,284723.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2330119,hsa-miR-409-3p,hsa,SLC25A36,55186.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2691020,hsa-miR-491-5p,hsa,SLC25A36,55186.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2624304,hsa-miR-2355-5p,hsa,SLC25A44,9673.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2330278,hsa-miR-3125,hsa,SLC25A44,9673.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1357199,hsa-miR-4498,hsa,SLC25A44,9673.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2624337,hsa-miR-4746-5p,hsa,SLC25A44,9673.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2624354,hsa-miR-885-5p,hsa,SLC25A44,9673.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2624513,hsa-miR-361-3p,hsa,SLC29A3,55315.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2624541,hsa-miR-491-5p,hsa,SLC2A10,81031.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2624583,hsa-miR-491-5p,hsa,SLC2A1,6513.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1557048,hsa-miR-140-3p,hsa,SLC2A3,6515.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1358872,hsa-miR-576-3p,hsa,SLC2A3,6515.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1359019,hsa-miR-3135b,hsa,SLC2A6,11182.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2459683,hsa-miR-654-5p,hsa,SLC30A5,64924.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2624830,hsa-miR-28-3p,hsa,SLC30A7,148867.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2624890,hsa-miR-4470,hsa,SLC30A7,148867.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2624977,hsa-miR-3120-5p,hsa,SLC30A9,10463.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2106469,hsa-miR-4511,hsa,SLC30A9,10463.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1359751,hsa-miR-2355-5p,hsa,SLC31A1,1317.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1359754,hsa-miR-28-5p,hsa,SLC31A1,1317.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1359762,hsa-miR-3135b,hsa,SLC31A1,1317.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1359878,hsa-miR-576-3p,hsa,SLC31A1,1317.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2625064,hsa-miR-2355-5p,hsa,SLC31A2,1318.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2625065,hsa-miR-28-3p,hsa,SLC31A2,1318.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2330838,hsa-miR-654-5p,hsa,SLC34A2,10568.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2330863,hsa-miR-4498,hsa,SLC35A4,113829.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2625194,hsa-miR-3125,hsa,SLC35B4,84912.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1360378,hsa-miR-3135b,hsa,SLC35B4,84912.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2691146,hsa-miR-324-3p,hsa,SLC35B4,84912.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2625455,hsa-miR-4470,hsa,SLC35E1,79939.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1361434,hsa-miR-4511,hsa,SLC35E2B,728661.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2625657,hsa-miR-4746-5p,hsa,SLC35E2B,728661.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1361661,hsa-miR-654-5p,hsa,SLC35F1,222553.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1361911,hsa-miR-3135b,hsa,SLC36A1,206358.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2625826,hsa-miR-140-3p,hsa,SLC37A3,84255.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2625832,hsa-miR-2355-3p,hsa,SLC37A3,84255.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT2625861,hsa-miR-4746-5p,hsa,SLC37A3,84255.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1362250,hsa-miR-2355-5p,hsa,SLC38A10,124565.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1362266,hsa-miR-658,hsa,SLC38A10,124565.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1362344,hsa-miR-2355-5p,hsa,SLC38A1,81539.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1362702,hsa-miR-140-3p,hsa,SLC38A2,54407.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1362740,hsa-miR-28-3p,hsa,SLC38A2,54407.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1362741,hsa-miR-28-5p,hsa,SLC38A2,54407.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1362759,hsa-miR-3135b,hsa,SLC38A2,54407.0,hsa,CLIP-seq,Functional MTI (Weak),
MIRT1362832,hsa-miR-409-3p,hsa,SLC38A2,54407.0,hsa,CLIP-seq,Functional MTI (Weak),
