"Gene","GSM8564259","GSM8564260","GSM8564261","GSM8564262","GSM8564263","GSM8564264","GSM8564265","GSM8564266","GSM8564267","GSM8564268","GSM8564269","GSM8564270","GSM8564271","GSM8564272","GSM8564273","GSM8564274","GSM8564275","GSM8564276","GSM8564277","GSM8564278","GSM8564279","GSM8564280","GSM8564281","GSM8564282","GSM8564283","GSM8564284"
"84261",5.92777459166544,6.12233675612572,5.82401792836417,6.07717816409387,6.40225748685712,6.41641509769432,6.06138695709274,5.81961592835786,5.48044047496477,5.84035102947333,6.06409451532502,5.7715671914102,5.80304456512403,5.43523802423527,5.98876982852304,5.68908530040863,6.87517165223477,5.67306963471151,5.61717920545264,6.40754420449186,5.89946625332066,5.94665754559538,6.20713557731785,6.46825856771617,5.7145577910562,6.30990726115165
"84262",7.26505892751518,7.2443586764881,7.38247757337928,7.43291353831909,7.59098066919019,7.63941405900842,7.43041927162923,7.44464070975653,7.40738594101526,7.41053055749696,7.49994868155043,7.41091336470677,6.83184143834081,7.76335002013644,7.57544297439096,7.89770811977143,8.59946108253776,7.80022358584258,7.13500476035128,7.68409762422213,7.17833166912037,7.69479436959795,7.28919677203997,7.64509948110377,8.1914790291556,7.52677819103277
"84263",9.10167618059955,10.3831469808461,9.76321158802816,9.15761676817304,8.92068068386997,9.32896806810652,9.20656177058881,8.81674950973612,9.82454401453216,9.26336782994905,8.82055712206934,9.16849157270157,9.3258448641921,9.09238514233452,9.07107523394236,9.49903255619623,8.27981573597165,9.27901869207312,8.88712349586284,8.54162177968059,9.03443393287172,8.60565077108491,10.1443511934358,8.43884242179885,8.35094486277825,8.90369377846978
"84264",5.37637831935455,6.09658759426659,6.42136100149607,6.25234310986359,6.76616236850024,7.04282745734798,6.41577039766571,6.25406132419034,6.40430381600372,6.42719146477377,5.54485561483917,5.36590779939262,5.96712748583277,5.76184995923269,5.80739544558397,5.7142247053898,6.32184536762675,5.43566225755889,5.75700007199703,5.87359419789528,5.87825375009835,6.00463933717852,6.82874495885805,5.88102976901672,6.65652902097958,6.26281173327451
"84265",9.14201800417415,8.95369184510534,9.13331532540665,9.33911642223151,9.25148029960663,9.51680929307624,9.11995303609618,9.33104656126308,9.38259880107529,9.33519829647331,9.273830976463,9.27244712673336,8.97570368296401,9.31341723740231,8.89366702772115,9.23152308582792,9.25648951698066,8.87440109318617,9.05615905217118,9.34363377678632,9.2821078333377,8.67115410498599,8.45082397827299,8.65884279076952,8.61178164787942,8.65212865207361
"84266",8.49510924913873,9.06638317278831,8.60067514847442,8.58959677534243,9.11631393855042,9.06920083736035,8.39423978046795,8.44283003236287,8.42254432065933,8.95272937719308,8.57104767675328,8.08863866627174,8.26546780446492,7.32079540800187,8.34954693439889,8.1972138518568,9.83906891320487,8.28169270715676,8.2724195505755,8.86352310875551,8.04998903949011,8.95676427371414,8.21613667915805,8.81423965610649,8.77451800899338,8.68716727193623
"84267",7.52652636883793,6.57362140479058,7.11574736253014,7.06846367088871,6.4194982891238,6.71784210260787,7.37677206428008,7.6921314836508,5.84008835369278,6.34548853514637,7.43620054632829,7.86135852775292,7.4621300647508,7.44043223891933,7.8172214656376,7.49161462836582,7.47903610983922,7.8262909957553,7.43070648205816,7.32732908708831,7.91310398324937,7.23089566120466,7.01227025477719,7.51339869400013,5.81616777948629,5.66809222748611
"84268",8.06605438268713,7.61256338630551,7.72653349095552,7.66404376539773,8.21986709933644,8.02153141102771,7.8445337738565,7.79374214124548,7.84298757914415,7.95927965449945,7.63847320114532,8.2267386107247,7.36134820549672,8.22827436819954,7.62195929827046,8.13777692951251,8.6062693052379,8.52347242242709,7.71866704911502,7.9425917260242,7.83158382457672,7.5249904457003,6.95371546010865,7.9729545567786,7.86385701745883,7.611634171463
"84269",7.30854619314039,7.88341654199363,7.47657564762273,7.61658397751708,7.8861023613849,7.93225040462162,7.27772859595627,7.20077714797127,7.2670824488121,7.61547210912028,7.87012629275776,7.46235288492768,7.54217160496999,7.20448892613197,7.45573148349213,7.49840537170212,8.26266809186031,7.39197205441714,7.50059375930857,7.74743015580246,7.21110794165549,8.62341187115267,8.47162774218822,8.02213437135338,8.11865216695742,8.23305764909258
"8427",9.0852177994558,9.09479445971838,9.10673926105521,9.02683990001973,9.00103249436503,8.91499040361703,8.88228077816673,8.77824285695139,8.65721960488543,8.74184012107382,9.17586856938216,8.46017464627932,9.19983407409043,8.45351972012289,9.07345783182601,8.28199799272296,8.91118034217728,9.11214728751139,9.16135247120414,8.95993596516328,9.1310398018869,9.62094712394132,9.66231976315114,9.39057133946182,8.92071498020718,8.88872481511766
